UniqueID,IDnotebook,CollectionDate,SeasonDay,Location,CollectorName,InfectionDate,Dose,DoseBacteriaNumber,BacterialSpecies,Treatment,Death_date,Days_post_infection,Status,PronotumLength,PronotumMeasured,ElytralLength,ElytralMeasured,Mass,MassMeasured,Notes,PhysiologicalCondition,ELBins,MassBins,SeasonDayBins
A769,B70,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,24-Jul,9,1,2.32,Y,7.62,Y,0.0184,Y,,0.002414698,2,1,2
A767,B91,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,16-Jul,1,1,2.06,Y,8.04,Y,0.0225,Y,,0.002798507,2,1,2
A773,,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,24-Jul,9,1,2.55,Y,8.83,Y,0.0278,Y,,0.003148358,2,2,2
A764,DP46,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,18-Jul,3,1,2.7,Y,9.22,Y,0.0283,Y,,0.003069414,3,2,2
A762,DP49,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,18-Jul,3,1,2.44,Y,10.15,Y,0.0287,Y,,0.002827586,3,2,2
A766,C08,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,25-Jul,10,1,2.89,Y,9.42,Y,0.0313,Y,,0.003322718,3,2,2
A768,DP58,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,17-Jul,2,1,2.64,Y,9.75,Y,0.0337,Y,,0.00345641,3,2,2
A770,B73,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,28-Jul,13,1,2.78,Y,9.28,Y,0.0343,Y,,0.003696121,3,2,2
A763,DP60,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,31-Jul,16,1,2.67,Y,10.15,Y,0.0376,Y,,0.003704433,3,2,2
A771,EVB87,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,23-Jul,8,1,3.37,Y,9.51,Y,0.0395,Y,,0.004153523,3,3,2
A761,MJT116,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,1-Aug,17,1,2.68,Y,10.18,Y,0.0425,Y,,0.004174853,3,3,2
A760,MJT107,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,23-Jul,8,1,2.6,Y,9.92,Y,0.0488,Y,,0.004919355,3,3,2
A877,AZ131,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Anqi Zang ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,26-Jul,6,1,1.97,Y,9.75,Y,0.0259,Y,,0.00265641,3,1,2
A881,AZ125,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Anqi Zang ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,1-Aug,12,1,2.4,Y,9.09,Y,0.0279,Y,,0.003069307,3,2,2
A879,MT132,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Maddy Tuffy ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,3-Aug,14,1,2.9,Y,8.45,Y,0.0282,Y,,0.003337278,2,2,2
A875,C19,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Zhengkai Zhu ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,25-Jul,5,1,3.05,Y,9.17,Y,0.03,Y,,0.003271538,3,2,2
A878,EVB112,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,24-Jul,4,1,2.45,Y,9.11,Y,0.0306,Y,,0.003358946,3,2,2
A880,C30,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Zhengkai Zhu ,20-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,23-Jul,3,1,1.51,Y,7.82,Y,0.0189,Y,,0.00241688,2,1,2
A905,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,28-Jul,7,1,2.29,Y,7.39,Y,0.0209,Y,,0.002828146,1,1,3
A1005,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,28-Jul,7,1,2.22,Y,9.04,Y,0.0237,Y,,0.002621681,3,1,3
A1004,AZ159,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Anqi Zang ,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,24-Jul,3,1,3.13,Y,9.76,Y,0.0278,Y,,0.002848361,3,2,3
A1008,MT140,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,24-Jul,3,1,2.33,Y,8.38,Y,0.0312,Y,,0.00372315,2,2,3
A1003,MT139,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,28-Jul,7,1,2.99,Y,8.67,Y,0.0344,Y,,0.003967705,2,2,3
A1006,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,2-Aug,12,1,3.12,Y,9.7,Y,0.0371,Y,,0.003824742,3,2,3
A1009,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,31-Jul,10,1,2.55,Y,9.16,Y,0.0379,Y,,0.004137555,3,2,3
A1007,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,0.1,0.1,07_Efaec,07_Ef_0.1,28-Jul,7,1,3.07,Y,8.92,Y,0.0404,Y,,0.004529148,2,3,3
A393,MJT62,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,1,1,07_Efaec,07_Ef_1.0,22-Jul,11,1,2.17,Y,8.82,Y,0.0253,Y,,0.002868481,2,1,1
A394,B34,10-Jul,13,"USA: Union Co, Bucknell Farm",Zhengkai Zhu ,11-Jul,1,1,07_Efaec,07_Ef_1.0,18-Jul,7,1,2.01,Y,8.07,Y,0.0269,Y,,0.003333333,2,1,1
A395,MJT61,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,1,1,07_Efaec,07_Ef_1.0,25-Jul,14,1,3.38,Y,9.4,Y,0.027,Y,,0.00287234,3,1,1
A397,MJT63,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,1,1,07_Efaec,07_Ef_1.0,18-Jul,7,1,2.06,Y,9.24,Y,0.0346,Y,,0.003744589,3,2,1
A396,B31,10-Jul,13,"USA: Union Co, Bucknell Farm",Zhengkai Zhu ,11-Jul,1,1,07_Efaec,07_Ef_1.0,25-Jul,14,1,2.27,Y,8.7,Y,0.0347,Y,,0.003988506,2,2,1
A533,EVB42,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,1,1,07_Efaec,07_Ef_1.0,18-Jul,5,1,1.64,Y,6.97,Y,0.0172,Y,,0.002467719,1,1,1
A531,EVB37,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,1,1,07_Efaec,07_Ef_1.0,19-Jul,6,1,2.88,Y,7.72,Y,0.0176,Y,,0.002279793,2,1,1
A526,SEL,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Sarah Lower ,13-Jul,1,1,07_Efaec,07_Ef_1.0,22-Jul,11,1,1.83,Y,8.5,Y,0.0252,Y,,0.002964706,2,1,1
A528,EVB38,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,1,1,07_Efaec,07_Ef_1.0,16-Jul,3,1,2.54,Y,8.11,Y,0.028,Y,,0.003452528,2,2,1
A532,EVB21,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,1,1,07_Efaec,07_Ef_1.0,18-Jul,5,1,2.97,Y,8.177,Y,0.0315,Y,,0.003852269,2,2,1
A534,EVB28,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,12,1,2.64,Y,8.89,Y,0.0318,Y,,0.003577053,2,2,1
A529,VS105,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Victor Sustinov ,13-Jul,1,1,07_Efaec,07_Ef_1.0,24-Jul,11,1,2.98,Y,8.97,Y,0.047,Y,,0.005239688,3,3,1
A525,SEL,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Sarah Lower ,13-Jul,1,1,07_Efaec,07_Ef_1.0,28-Jul,15,1,2.69,Y,11.53,Y,0.0637,Y,,0.005524718,4,4,1
A778,C11,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,1,1,07_Efaec,07_Ef_1.0,17-Jul,2,1,2.71,Y,8.4,Y,0.0222,Y,,0.002642857,2,1,2
A777,B97,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,1,1,07_Efaec,07_Ef_1.0,17-Jul,2,1,3.09,Y,8.96,Y,0.0253,Y,,0.002823661,3,1,2
A784,EVB48,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,1,1,07_Efaec,07_Ef_1.0,19-Jul,4,1,2.17,Y,8.92,Y,0.0263,Y,,0.00294843,2,1,2
A786,MJT106,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,1,1,07_Efaec,07_Ef_1.0,24-Jul,9,1,3.15,Y,8.13,Y,0.0287,Y,,0.003530135,2,2,2
A783,EVB60,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,1,1,07_Efaec,07_Ef_1.0,17-Jul,2,1,3.03,Y,9.16,Y,0.0291,Y,,0.003176856,3,2,2
A782,EVB97,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,1,1,07_Efaec,07_Ef_1.0,18-Jul,3,1,2.92,Y,8.99,Y,0.031,Y,,0.003448276,3,2,2
A774,EVB100,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,1,1,07_Efaec,07_Ef_1.0,19-Jul,4,1,3.04,Y,9.18,Y,0.0317,Y,,0.003453159,3,2,2
A785,EVB94,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,1,1,07_Efaec,07_Ef_1.0,19-Jul,4,1,2.52,Y,10.85,Y,0.0332,Y,,0.003059908,4,2,2
A787,B90,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,1,1,07_Efaec,07_Ef_1.0,28-Jul,13,1,2.41,Y,9.83,Y,0.0382,Y,,0.003886063,3,2,2
A776,MJT103,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,1,1,07_Efaec,07_Ef_1.0,16-Jul,1,1,3.35,Y,10.43,Y,0.0404,Y,,0.003873442,4,3,2
A775,MJT111,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,1,1,07_Efaec,07_Ef_1.0,20-Jul,5,1,3.28,Y,9.59,Y,0.0415,Y,,0.004327424,3,3,2
A780,AZ96,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Anqi Zang ,15-Jul,1,1,07_Efaec,07_Ef_1.0,28-Jul,13,1,2.93,Y,9.55,Y,0.0465,Y,,0.00486911,3,3,2
A885,EVB121,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,3,1,2.38,Y,9.24,Y,0.0148,Y,,0.001601732,3,1,2
A888,C31,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Zhengkai Zhu ,20-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,3,1,1.91,Y,8.24,Y,0.0197,Y,,0.002390777,2,1,2
A886,C33,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Zhengkai Zhu ,20-Jul,1,1,07_Efaec,07_Ef_1.0,26-Jul,6,1,1.98,Y,8.44,Y,0.0227,Y,,0.002689573,2,1,2
A884,EVB117,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,1,1,07_Efaec,07_Ef_1.0,26-Jul,6,1,2.28,Y,8.58,Y,0.026,Y,,0.003030303,2,1,2
A887,MT128,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Maddy Tuffy ,20-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,3,1,2.64,Y,8.77,Y,0.0264,Y,,0.003010262,2,1,2
A882,AZ135,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Anqi Zang ,20-Jul,1,1,07_Efaec,07_Ef_1.0,29-Jul,9,1,1.76,Y,10.02,Y,0.0278,Y,,0.002774451,3,2,2
A883,EVB119,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,3,1,2.5,Y,10.34,Y,0.0343,Y,,0.003317215,3,2,2
A1017,MT151,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,1,1,07_Efaec,07_Ef_1.0,31-Jul,10,1,2.47,Y,7.97,Y,0.0231,Y,,0.002898369,2,1,3
A1012,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,1,1,07_Efaec,07_Ef_1.0,23-Jul,2,1,2.51,Y,8.75,Y,0.0284,Y,,0.003245714,2,2,3
A1015,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,1,1,07_Efaec,07_Ef_1.0,27-Jul,6,1,3.18,Y,8.83,Y,0.0286,Y,,0.003238958,2,2,3
A1010,EVB135,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,21-Jul,1,1,07_Efaec,07_Ef_1.0,29-Jul,8,1,2.23,Y,8.74,Y,0.0316,Y,,0.003615561,2,2,3
A1016,MT141,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,1,1,07_Efaec,07_Ef_1.0,31-Jul,10,1,2.62,Y,8.75,Y,0.0319,Y,,0.003645714,2,2,3
A1013,EVB127,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,21-Jul,1,1,07_Efaec,07_Ef_1.0,31-Jul,10,1,3.14,Y,9.42,Y,0.0402,Y,,0.004267516,3,3,3
A1011,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,1,1,07_Efaec,07_Ef_1.0,7-Aug,17,1,2.41,Y,10.18,Y,0.0479,Y,,0.004705305,3,3,3
A1014,MT145,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,1,1,07_Efaec,07_Ef_1.0,28-Jul,7,1,3.38,Y,10.5,Y,0.0507,Y,,0.004828571,4,3,3
A401,B38,10-Jul,13,"USA: Union Co, Bucknell Farm",Zhengkai Zhu ,11-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,7,1,2.09,Y,9.2,Y,0.0216,Y,,0.002347826,3,1,1
A400,MJT60,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,7,1,2.04,Y,8.45,Y,0.0274,Y,,0.003242604,2,2,1
A399,MJT62,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,5,5,07_Efaec,07_Ef_5.0,14-Jul,4,1,2.16,Y,8.08,Y,0.0276,Y,,0.003415842,2,2,1
A402,MJT53,10-Jul,13,"USA: Union Co, Bucknell Farm",Maddy Tuffy ,11-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,7,1,3.01,Y,8.4,Y,0.0292,Y,,0.00347619,2,2,1
A398,B30,10-Jul,13,"USA: Union Co, Bucknell Farm",Zhengkai Zhu ,11-Jul,5,5,07_Efaec,07_Ef_5.0,20-Jul,9,1,2.03,Y,8.17,Y,0.0386,Y,,0.004724602,2,2,1
A538,EVB39,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,5,5,07_Efaec,07_Ef_5.0,19-Jul,6,1,2.66,Y,7.09,Y,0.019,Y,,0.002679831,1,1,1
A543,EVB27,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,5,5,07_Efaec,07_Ef_5.0,21-Jul,8,1,2.18,Y,7.8,Y,0.027,Y,,0.003461538,2,1,1
A542,EVB43,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,5,1,2.36,Y,8.89,Y,0.0276,Y,,0.003104612,2,2,1
A539,VS108,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Victor Sustinov ,13-Jul,5,5,07_Efaec,07_Ef_5.0,28-Jul,15,1,2.74,Y,8.29,Y,0.0297,Y,,0.00358263,2,2,1
A537,MJT68,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Maddy Tuffy ,13-Jul,5,5,07_Efaec,07_Ef_5.0,17-Jul,4,1,2.01,Y,9.14,Y,0.0303,Y,,0.003315098,3,2,1
A544,EVB22,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,5,5,07_Efaec,07_Ef_5.0,26-Jul,13,1,3.21,Y,8.57,Y,0.0304,Y,,0.003547258,2,2,1
A541,EVB31,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,13-Jul,5,5,07_Efaec,07_Ef_5.0,21-Jul,8,1,2.68,Y,8.98,Y,0.0352,Y,,0.003919822,3,2,1
A535,SEL,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Sarah Lower ,13-Jul,5,5,07_Efaec,07_Ef_5.0,19-Jul,6,1,2.9,Y,7.62,Y,0.036,Y,,0.004724409,2,2,1
A540,VS102,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Victor Sustinov ,13-Jul,5,5,07_Efaec,07_Ef_5.0,31-Jul,18,1,2.92,Y,8.47,Y,0.0386,Y,,0.004557261,2,2,1
A536,SEL,12-Jul,15,"USA: Montour Co, Bucknell Natural Area",Sarah Lower ,13-Jul,5,5,07_Efaec,07_Ef_5.0,22-Jul,9,1,2.68,Y,8.61,Y,0.0281,Y,,0.003263647,2,2,1
A795,AZ100,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Anqi Zang ,15-Jul,5,5,07_Efaec,07_Ef_5.0,26-Jul,11,1,2.35,Y,8.08,Y,0.0186,Y,,0.00230198,2,1,2
A790,C07,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,21-Jul,6,1,1.97,Y,7.27,Y,0.0194,Y,,0.002668501,1,1,2
A796,EVB81,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,5,5,07_Efaec,07_Ef_5.0,23-Jul,8,1,2.23,Y,8.54,Y,0.0206,Y,,0.002412178,2,1,2
A799,B76,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,21-Jul,6,1,2.46,Y,7.67,Y,0.0206,Y,,0.002685789,2,1,2
A791,MJT101,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,15-Jul,5,5,07_Efaec,07_Ef_5.0,23-Jul,8,1,2.91,Y,7.7,Y,0.0266,Y,,0.003454545,2,1,2
A789,C13,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,3,1,3.28,Y,8.01,Y,0.0272,Y,,0.003395755,2,2,2
A793,EVB86,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,5,5,07_Efaec,07_Ef_5.0,23-Jul,8,1,2.26,Y,8.89,Y,0.0273,Y,,0.003070866,2,2,2
A801,B82,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,25-Jul,10,1,2.63,Y,9.53,Y,0.0279,Y,,0.002927597,3,2,2
A788,B79,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,18-Jul,3,1,2.35,Y,8.77,Y,0.0305,Y,,0.003477765,2,2,2
A800,B87,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,20-Jul,5,1,2.69,Y,9.26,Y,0.0307,Y,,0.003315335,3,2,2
A798,B88,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,24-Jul,9,1,3.06,Y,8.64,Y,0.0328,Y,,0.003796296,2,2,2
A797,EVB87,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,5,5,07_Efaec,07_Ef_5.0,19-Jul,4,1,2.78,Y,10.61,Y,0.0339,Y,,0.003195099,4,2,2
A792,EVB93,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Emily Van Beek ,15-Jul,5,5,07_Efaec,07_Ef_5.0,29-Jul,14,1,3.1,Y,9.57,Y,0.0373,Y,,0.003897597,3,2,2
A794,B98,14-Jul,17,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,15-Jul,5,5,07_Efaec,07_Ef_5.0,28-Jul,13,1,3.08,Y,10.63,Y,0.0457,Y,,0.004299153,4,3,2
A890,MT131,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Maddy Tuffy ,20-Jul,5,5,07_Efaec,07_Ef_5.0,24-Jul,4,1,2.12,Y,9.34,Y,0.0221,Y,,0.002366167,3,1,2
A892,EVB111,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,5,5,07_Efaec,07_Ef_5.0,27-Jul,7,1,2.68,Y,8.8,Y,0.0268,Y,,0.003045455,2,1,2
A891,EVB116,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,5,5,07_Efaec,07_Ef_5.0,23-Jul,3,1,2.23,Y,8.97,Y,0.0287,Y,,0.003199554,3,2,2
A893,EVB108,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Emily Van Beek ,20-Jul,5,5,07_Efaec,07_Ef_5.0,27-Jul,7,1,2.07,Y,9.89,Y,0.0328,Y,,0.003316481,3,2,2
A894,AZ132,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Anqi Zang ,20-Jul,5,5,07_Efaec,07_Ef_5.0,21-Jul,1,1,1.91,Y,8.57,Y,0.0394,Y,,0.004597433,2,3,2
A889,C24,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Zhengkai Zhu ,20-Jul,5,5,07_Efaec,07_Ef_5.0,25-Jul,5,1,2.57,Y,10.47,Y,0.0412,Y,,0.003935053,4,3,2
A895,MT135,19-Jul,22,"USA: Montour Co, Bucknell Natural Area",Maddy Tuffy ,20-Jul,5,5,07_Efaec,07_Ef_5.0,7-Aug,18,1,2.55,Y,10.09,Y,0.042,Y,,0.004162537,3,3,2
A1021,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,25-Jul,4,1,2.48,Y,6.67,Y,0.0161,Y,,0.002413793,1,1,3
A1022,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,24-Jul,3,1,1.86,Y,6.83,Y,0.0173,Y,,0.002532943,1,1,3
A1025,DP,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Deeshani Patel,21-Jul,5,5,07_Efaec,07_Ef_5.0,23-Jul,2,1,2.1,Y,7.86,Y,0.0194,Y,,0.002468193,2,1,3
A1024,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,27-Jul,6,1,2.44,Y,7.21,Y,0.0227,Y,,0.003148405,1,1,3
A1020,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,31-Jul,10,1,2.63,Y,8.73,Y,0.0262,Y,,0.003001145,2,1,3
A1018,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,31-Jul,10,1,2.59,Y,8.29,Y,0.0284,Y,,0.003425814,2,2,3
A1023,MT143,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,21-Jul,5,5,07_Efaec,07_Ef_5.0,24-Jul,3,1,2.97,Y,9.44,Y,0.0433,Y,,0.004586864,3,3,3
A1019,ZZK,20-Jul,23,"USA: Union Co, Bucknell Ropes Course",Zhengkai Zhu ,21-Jul,5,5,07_Efaec,07_Ef_5.0,5-Aug,15,1,3.28,Y,10.63,Y,0.0477,Y,,0.0044873,4,3,3
A1095,MT172,28-Jul,31,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,29-Jul,5,5,07_Efaec,07_Ef_5.0,NA,1,0,1.79,Y,6.96,Y,0.0178,Y,,0.002557471,1,1,4
A1108,MT185,28-Jul,31,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,29-Jul,5,5,07_Efaec,07_Ef_5.0,NA,2,0,2.31,Y,7.19,Y,0.0182,Y,,0.002531293,1,1,4
A1109,MT186,28-Jul,31,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,29-Jul,5,5,07_Efaec,07_Ef_5.0,NA,2,0,2.13,Y,8.43,Y,0.0205,Y,,0.002431791,2,1,4
A1093,MT170,28-Jul,31,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,29-Jul,5,5,07_Efaec,07_Ef_5.0,NA,1,0,2.05,Y,7.71,Y,0.021,Y,,0.002723735,2,1,4
A1116,MT193,28-Jul,31,"USA: Union Co, Bucknell Ropes Course",Maddy Tuffy ,29-Jul,5,5,07_Efaec,07_Ef_5.0,NA,2,0,2.17,Y,8.02,Y,0.0216,Y,,0.002693267,2,1,4
